name, pulu-r50u300

time, 0

directionTo, 0

angle, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796, 1.570796

z, 0.000000, 0.000087, 0.000521, 0.002691, 0.013540, 0.067788, 0.339024, 1.695209, 7.915835, 16.678699, 27.387064, 39.954220, 54.458814, 71.073728, 90.049924, 111.719630, 136.510501, 164.969049, 197.793784, 235.878830, 280.367354, 332.709994, 394.716520, 468.584842, 556.907500, 662.701473, 789.500998, 941.274639, 1121.338044, 1330.029080, 1565.064337, 1814.009280, 2081.355888, 2376.771037, 2708.493764, 3084.685372, 3513.083501, 4000.062537, 4549.717641, 5163.958483, 5844.023773, 6592.697153, 7416.609543, 8329.718258, 9261.189315, 10168.662206, 11052.637884, 11913.724423, 12752.514501, 13569.585450, 14365.499651, 15140.804924, 15896.034905, 15961.255286, 15987.222485, 16013.189684, 16048.967149, 16227.854470, 16887.886559, 17518.103197, 18054.455323, 18503.772713, 18884.302695, 18998.213955, 19112.125216, 19208.952670, 19305.780125, 19353.413426, 19401.046728, 19427.806288, 19454.565847, 19469.861419, 19485.156990, 19493.692408, 19502.227826, 19506.886074, 19511.544321, 19514.055993, 19516.567665, 19517.914319, 19519.260974, 19519.981136, 19520.701297, 19521.085955, 19521.470612, 19521.675945, 19521.881278, 19521.990852, 19522.100427, 19522.158891, 19522.217356, 19522.248548, 19522.279739, 19522.296380, 19522.313021, 19522.321898, 19522.330775, 19522.335511, 19522.340247, 19522.342774, 19522.345300, 19522.346648, 19522.347996, 19522.348715, 19522.349434, 19522.349817, 19522.350201, 19522.350405, 19522.350610, 19522.350719, 19522.350828, 19522.350886, 19522.350945, 19522.350976, 19522.351007, 19522.351023, 19522.351040, 19522.351049, 19522.351049

x, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000

m_s, 450000000.000000

r, 49.888190, 49.888227, 49.888412, 49.889339, 49.893974, 49.917147, 50.033012, 50.612337, 53.269548, 57.012325, 61.584998, 66.949114, 73.135825, 80.214927, 88.287036, 97.483490, 107.970083, 119.953359, 133.688794, 149.489801, 167.735073, 188.869024, 213.386153, 241.788158, 274.510483, 311.835707, 353.814785, 400.150645, 449.932561, 501.458152, 553.093110, 602.290723, 650.771275, 700.953557, 754.796242, 814.226785, 881.191503, 957.586073, 1045.161959, 1145.564469, 1260.608447, 1392.753353, 1545.767286, 1725.935602, 1922.902149, 2129.618817, 2347.383689, 2577.763276, 2822.649378, 3084.372516, 3365.867975, 3670.928561, 4004.605521, 4035.411702, 4047.773666, 4060.198667, 4077.486650, 4167.136383, 4551.964780, 5030.341115, 5584.716741, 6253.976663, 7156.073672, 7555.520674, 8073.452271, 8671.727373, 9549.713318, 10181.212678, 11081.055766, 11805.630418, 12842.582318, 13698.144817, 14938.265966, 15949.045898, 17428.156317, 18616.861783, 20365.112441, 21759.089046, 23814.118201, 25446.752623, 27856.305193, 29767.461914, 32589.599911, 34826.297675, 38130.041305, 40747.467611, 44614.104492, 47676.916887, 52201.831975, 55785.729530, 61080.680442, 65274.262948, 71470.102246, 76377.054682, 83626.943596, 89368.596517, 97851.779850, 104570.107595, 114496.338739, 122357.468934, 133972.192212, 143170.513010, 156760.930302, 167523.896749, 183426.067742, 196019.825993, 214626.977228, 229362.945629, 251135.193566, 268377.763303, 293853.491692, 314029.037396, 343838.210191, 367445.633296, 402325.372276, 429948.437843, 470761.250082, 503083.022139, 503671.982674

u, 300.000000, 299.999984, 299.999901, 299.999491, 299.997437, 299.987165, 299.935761, 299.677617, 298.470010, 296.705801, 294.456036, 291.695147, 288.364259, 284.385022, 279.664757, 274.099991, 267.580718, 259.996832, 251.248134, 241.259472, 230.002716, 217.526593, 203.992729, 189.709212, 175.141880, 160.879591, 147.553825, 135.754599, 125.971588, 118.489984, 113.213608, 109.836284, 107.699117, 106.361984, 105.560507, 105.109413, 104.869648, 104.734302, 104.622764, 104.477289, 104.257713, 103.932760, 103.468746, 102.814752, 101.977131, 100.967113, 99.763556, 98.340987, 96.670002, 94.716852, 92.442373, 89.800206, 86.734022, 86.443014, 86.325897, 86.207696, 86.039859, 85.105448, 80.234338, 73.236574, 64.967486, 55.693350, 45.133593, 41.194761, 36.700796, 32.270489, 26.987617, 23.906704, 20.318738, 17.968631, 15.240795, 13.424740, 11.311977, 9.935117, 8.329893, 7.304665, 6.108139, 5.352361, 4.469936, 3.915454, 3.267955, 2.862069, 2.388064, 2.091274, 1.744667, 1.527767, 1.274458, 1.115988, 0.930916, 0.815152, 0.679956, 0.595396, 0.496641, 0.434877, 0.362745, 0.317632, 0.264946, 0.231996, 0.193514, 0.169447, 0.141340, 0.123762, 0.103233, 0.090394, 0.075400, 0.066023, 0.055072, 0.048222, 0.040224, 0.035221, 0.029379, 0.025725, 0.021458, 0.018789, 0.015673, 0.013723, 0.011447, 0.010023, 0.010000

m, 6837875.507003, 6837875.825489, 6837877.417922, 6837885.380165, 6837925.193414, 6838124.310419, 6839121.164216, 6844137.116653, 6867817.578223, 6903029.279301, 6948947.597404, 7006791.360800, 7078701.556192, 7167603.791074, 7277287.642409, 7412589.526431, 7579663.235894, 7786347.875629, 8042651.072008, 8361361.554384, 8758781.035315, 9255504.801423, 9877079.799718, 10654306.210257, 11623181.988247, 12825232.259307, 14309236.849536, 16132108.428836, 18348530.709658, 20983695.786138, 24035163.483177, 27364356.588581, 31050491.522674, 35253832.557853, 40128876.870399, 45841755.842543, 52563111.025090, 60448428.915200, 69614033.244431, 80126746.139878, 92019153.268050, 105321529.214853, 120097713.208652, 136498158.221882, 153105786.990884, 169032498.113841, 184194021.562414, 198534650.236709, 212019595.155079, 224630566.351063, 236362130.156221, 247218646.945216, 257211635.281699, 258046416.119480, 258377503.994807, 258707820.484437, 259161286.773246, 261398743.225954, 269203822.565242, 275945318.841864, 281078702.244259, 284897276.937956, 287727719.344501, 288489230.295829, 289203706.068969, 289768570.884802, 290286773.716958, 290520931.569764, 290738110.315807, 290851099.487679, 290956044.921046, 291011618.962992, 291063173.678349, 291089788.269813, 291114450.722993, 291126888.288442, 291138407.206075, 291144143.201139, 291149454.316248, 291152083.560218, 291154517.827155, 291155719.675059, 291156832.355409, 291157381.014724, 291157888.959424, 291158139.269953, 291158371.003768, 291158485.164151, 291158590.851754, 291158642.908779, 291158691.102133, 291158714.838017, 291158736.812202, 291158747.634301, 291158757.653170, 291158762.587260, 291158767.155133, 291158769.404690, 291158771.487281, 291158772.512895, 291158773.462386, 291158773.929981, 291158774.362869, 291158774.576053, 291158774.773414, 291158774.870607, 291158774.960587, 291158775.004899, 291158775.045922, 291158775.066125, 291158775.084828, 291158775.094039, 291158775.102566, 291158775.106765, 291158775.110652, 291158775.112567, 291158775.114339, 291158775.115212, 291158775.115225

